Track name,Artist name,Album,URL
Anaganaga,"Jaspreeth Jasz, Geetha Madhuri",Jai Simha,https://www.youtube.com/watch?v=rUWIZgMtZw0&pp=ygVPQW1tYWt1dHRpIEFtbWFrdXR0aSBBbmRoYW1hbnRoYSBPbXBha2UgSmFzcHJlZXRoIEphc3osIEdlZXRoYSBNYWRodXJpIEphaSBTaW1oYQ%3D%3D
Anaganaga Kadala,Udit Narayan,Kushi,https://www.youtube.com/watch?v=PU4MMHTMoWU&pp=ygUZQW1tYXllIFVkaXQgTmFyYXlhbiBLdXNoaQ%3D%3D
Anasuya Kosam,Udit Narayan,Kushi (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=PU4MMHTMoWU&pp=ygU-QW1tYXllIFVkaXQgTmFyYXlhbiBLdXNoaSAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
Andagaada,Hymath Mohammed,"Ammayilu Ammayilu (From ""Crrush Movie"")",https://www.youtube.com/watch?v=VCUZa8Iaans&pp=ygVfQW1tYXlpbHUgQW1tYXlpbHUgLSBGcm9tICJDcnJ1c2ggTW92aWUiIEh5bWF0aCBNb2hhbW1lZCBBbW1heWlsdSBBbW1heWlsdSAoRnJvbSAiQ3JydXNoIE1vdmllIik%3D
"Andala Menakave - From ""Manmadha""",Thaman S,"Amrutha (From ""Solo Brathuke So Better"")",https://www.youtube.com/watch?v=--R7ThJH02Y&pp=ygVaQW1ydXRoYSAoRnJvbSAiU29sbyBCcmF0aHVrZSBTbyBCZXR0ZXIiKSBUaGFtYW4gUyBBbXJ1dGhhIChGcm9tICJTb2xvIEJyYXRodWtlIFNvIEJldHRlciIp
Andam Hindolam - Remix,Jassie Gift,Magadheera,https://www.youtube.com/watch?v=p48C1VfAS1I&pp=ygUgQW5hZ2FuYWdhIEphc3NpZSBHaWZ0IE1hZ2FkaGVlcmE%3D
Andamaina Lokam,Jassie Gift,Magadheera OST,https://www.youtube.com/watch?v=p48C1VfAS1I&pp=ygUkQW5hZ2FuYWdhIEphc3NpZSBHaWZ0IE1hZ2FkaGVlcmEgT1NU
Andamaina Premarani,Jassie Gift,Magadheera (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=p48C1VfAS1I&pp=ygVFQW5hZ2FuYWdhIEphc3NpZSBHaWZ0IE1hZ2FkaGVlcmEgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
Andhamaina Chandhamaama,Karthik,Venky,https://www.youtube.com/watch?v=S6zJBhNV3lg&pp=ygUeQW5hZ2FuYWdhIEthZGFsYSBLYXJ0aGlrIFZlbmt5
Andhamyna Bhamalu,Karthik,Aa Aaa,https://www.youtube.com/watch?v=h3upsaDDnOI&pp=ygUcQW5hc3V5YSBLb3NhbSBLYXJ0aGlrIEFhIEFhYQ%3D%3D
Andhanikey,Harini,Gharshanaa,https://www.youtube.com/watch?v=WDGVdfjna-U&pp=ygUbQW5kYWdhYWRhIEhhcmluaSBHaGFyc2hhbmFh
Angel Baby,Ranjith Govind,Barbie Girl Suchitra Telugu Hits,Error
Angelina,L. V. Revanth,Supreme (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=BQkFHrCPU4E&pp=ygVRQW5kYW0gSGluZG9sYW0gLSBSZW1peCBMLiBWLiBSZXZhbnRoIFN1cHJlbWUgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
Angetenar,L. V. Revanth,Supreme,https://www.youtube.com/watch?v=BQkFHrCPU4E&pp=ygUsQW5kYW0gSGluZG9sYW0gLSBSZW1peCBMLiBWLiBSZXZhbnRoIFN1cHJlbWU%3D
Animals,"Sagar, Haripriya",Shivam,https://www.youtube.com/watch?v=CrN3T0vDpt8&pp=ygUnQW5kYW1haW5hIExva2FtIFNhZ2FyLCBIYXJpcHJpeWEgU2hpdmFt
Another Night,S. P. Balasubrahmanyam,Premikudu,https://www.youtube.com/watch?v=T2tmlLojh3U&pp=ygU0QW5kYW1haW5hIFByZW1hcmFuaSBTLiBQLiBCYWxhc3VicmFobWFueWFtIFByZW1pa3VkdQ%3D%3D
Antha Ishtam,"Haricharan, Chinmayi",Tej I Love You,https://www.youtube.com/watch?v=ddxoff-YjI4&pp=ygU7QW5kaGFtYWluYSBDaGFuZGhhbWFhbWEgSGFyaWNoYXJhbiwgQ2hpbm1heWkgVGVqIEkgTG92ZSBZb3U%3D
Anti-Hero,Devi Sri Prasad,Manmadhudu,https://www.youtube.com/watch?v=bwa6kPRrVFc&pp=ygUsQW5kaGFteW5hIEJoYW1hbHUgRGV2aSBTcmkgUHJhc2FkIE1hbm1hZGh1ZHU%3D
Anukoledenadu,Shankar Mahadevan,Murari (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=XRxhz4qyM2k&pp=ygVIQW5kaGFuaWtleSBTaGFua2FyIE1haGFkZXZhbiBNdXJhcmkgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
Anukoneledhuga,Shankar Mahadevan,Murari,https://www.youtube.com/watch?v=XRxhz4qyM2k&pp=ygUjQW5kaGFuaWtleSBTaGFua2FyIE1haGFkZXZhbiBNdXJhcmk%3D
APES ОБЕЗЬЯНЫ,Troye Sivan,Angel Baby,https://www.youtube.com/watch?v=IR-6KE8C4VQ&pp=ygUhQW5nZWwgQmFieSBUcm95ZSBTaXZhbiBBbmdlbCBCYWJ5
Apollo,Ranjith Govind,Kandireega (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=eWG1mbPVgG8&pp=ygVHQW5nZWxpbmEgUmFuaml0aCBHb3ZpbmQgS2FuZGlyZWVnYSAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
Appudu Appudu,"Ranjith, Ranina Reddy, Suchitra",Kandhireega,https://www.youtube.com/watch?v=eWG1mbPVgG8&pp=ygU0QW5nZWxpbmEgUmFuaml0aCwgUmFuaW5hIFJlZGR5LCBTdWNoaXRyYSBLYW5kaGlyZWVnYQ%3D%3D
Apudo Ipudo,Rompasso,Angetenar,https://www.youtube.com/watch?v=OZafwTE1q4Q&pp=ygUcQW5nZXRlbmFyIFJvbXBhc3NvIEFuZ2V0ZW5hcg%3D%3D
"Aracheye O Aayudhamaithe - From ""Minnal Murali""",Martin Garrix,Animals,https://www.youtube.com/watch?v=gCYcHz2k5x0&pp=ygUdQW5pbWFscyBNYXJ0aW4gR2Fycml4IEFuaW1hbHM%3D
Arare Arare,Gabry Ponte,Another Night,https://www.youtube.com/watch?v=x2OX52kISvo&pp=ygUnQW5vdGhlciBOaWdodCBHYWJyeSBQb250ZSBBbm90aGVyIE5pZ2h0
Arere Aakasham,K. S. Chithra,Bheemla Nayak,https://www.youtube.com/watch?v=WjDTP0AtblE&pp=ygUoQW50aGEgSXNodGFtIEsuIFMuIENoaXRocmEgQmhlZW1sYSBOYXlhaw%3D%3D
Arere Vaanaa,Taylor Swift,Midnights,https://www.youtube.com/watch?v=b1kbLwvqugk&pp=ygUgQW50aS1IZXJvIFRheWxvciBTd2lmdCBNaWRuaWdodHM%3D
"Arerey Manasa (From ""Falaknuma Das"")",Shreya Ghoshal,Oye,https://www.youtube.com/watch?v=ywMOqqg5KZM&pp=ygUgQW51a29sZWRlbmFkdSBTaHJleWEgR2hvc2hhbCBPeWU%3D
Aresukoboye,Bellie Raj,Panjaa,https://www.youtube.com/watch?v=C1codsPj5_w&pp=ygUgQW51a29uZWxlZGh1Z2EgQmVsbGllIFJhaiBQYW5qYWE%3D
Arey O Samba - Remix,Manny Force,APES ОБЕЗЬЯНЫ,https://www.youtube.com/watch?v=e4F6-lcU0bs&pp=ygU3QVBFUyDQntCR0JXQl9Cs0K_QndCrIE1hbm55IEZvcmNlIEFQRVMg0J7QkdCV0JfQrNCv0J3Qqw%3D%3D
AROUND THE WORLD,Alle Farben,Apollo,https://www.youtube.com/watch?v=ZFNeGtZeEDM&pp=ygUZQXBvbGxvIEFsbGUgRmFyYmVuIEFwb2xsbw%3D%3D
As It Was,Lucky Ali,Sye,https://www.youtube.com/watch?v=0EYdQ20-NHE&pp=ygUbQXBwdWR1IEFwcHVkdSBMdWNreSBBbGkgU3ll
AS LONG AS YOU'RE HERE,Siddharth,Bommarillu (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=NFbmkNCV4K4&pp=ygVFQXB1ZG8gSXB1ZG8gU2lkZGhhcnRoIEJvbW1hcmlsbHUgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
Asale Pilla,Siddharth,Bommarillu,https://www.youtube.com/watch?v=X_HleAX9jVM&pp=ygUgQXB1ZG8gSXB1ZG8gU2lkZGhhcnRoIEJvbW1hcmlsbHU%3D
Asha Pasham,Geetha Madhuri,"Aracheye O Aayudhamaithe (From ""Minnal Murali"")",https://www.youtube.com/watch?v=qQ32FPUEFtQ&pp=ygVuQXJhY2hleWUgTyBBYXl1ZGhhbWFpdGhlIC0gRnJvbSAiTWlubmFsIE11cmFsaSIgR2VldGhhIE1hZGh1cmkgQXJhY2hleWUgTyBBYXl1ZGhhbWFpdGhlIChGcm9tICJNaW5uYWwgTXVyYWxpIik%3D
Ashes,Karthik,Happy Days,https://www.youtube.com/watch?v=U3iCXy8iJF8&pp=ygUeQXJhcmUgQXJhcmUgS2FydGhpayBIYXBweSBEYXlz
Assalaam Valekum (Adurs),"Anurag Kulkarni, Kaala Bhairava",Colour Photo,https://www.youtube.com/watch?v=7AEmCTjqrD4&pp=ygU7QXJlcmUgQWFrYXNoYW0gQW51cmFnIEt1bGthcm5pLCBLYWFsYSBCaGFpcmF2YSBDb2xvdXIgUGhvdG8%3D
Astronaut In The Ocean,Yuvan Shankar Raja,Awaara (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=pjATILh9qc8&pp=ygVLQXJlcmUgVmFhbmFhIFl1dmFuIFNoYW5rYXIgUmFqYSBBd2FhcmEgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
Astronomia,Sid Sriram,"Arerey Manasa (From ""Falaknuma Das"")",https://www.youtube.com/watch?v=Xc4veW5wF48&pp=ygVUQXJlcmV5IE1hbmFzYSAoRnJvbSAiRmFsYWtudW1hIERhcyIpIFNpZCBTcmlyYW0gQXJlcmV5IE1hbmFzYSAoRnJvbSAiRmFsYWtudW1hIERhcyIp
Athey Nanne,S. P. Balasubrahmanyam,Adavi Ramudu (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=VIsggi_oodQ&pp=ygVUQXJlc3Vrb2JveWUgUy4gUC4gQmFsYXN1YnJhaG1hbnlhbSBBZGF2aSBSYW11ZHUgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
Athiloka Sundari,Jaspreet Jasz,Pataas,https://www.youtube.com/watch?v=uvNU3xfEoOs&pp=ygUpQXJleSBPIFNhbWJhIC0gUmVtaXggSmFzcHJlZXQgSmFzeiBQYXRhYXM%3D
Athmaphalam,6SIXSIX,AROUND THE WORLD,https://www.youtube.com/watch?v=k865rt6fFe0&pp=ygUpQVJPVU5EIFRIRSBXT1JMRCA2U0lYU0lYIEFST1VORCBUSEUgV09STEQ%3D
Atmospherica,Harry Styles,As It Was,https://www.youtube.com/watch?v=H5v3kku4y6Q&pp=ygUgQXMgSXQgV2FzIEhhcnJ5IFN0eWxlcyBBcyBJdCBXYXM%3D
Atomic,nightcity.,AS LONG AS YOU'RE HERE,https://www.youtube.com/watch?v=jzZfmhLJt6I&pp=ygU4QVMgTE9ORyBBUyBZT1UnUkUgSEVSRSBuaWdodGNpdHkuIEFTIExPTkcgQVMgWU9VJ1JFIEhFUkU%3D
Atoo Itoo Etoo,Harris Jayaraj,Ghatikudu (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=gmLekIa4J5E&pp=ygVJQXNhbGUgUGlsbGEgSGFycmlzIEpheWFyYWogR2hhdGlrdWR1IChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Atta Sudake,Anurag Kulkarni,Care Of Kancharapalem,https://www.youtube.com/watch?v=mJPEf7vWb6Q&pp=ygUxQXNoYSBQYXNoYW0gQW51cmFnIEt1bGthcm5pIENhcmUgT2YgS2FuY2hhcmFwYWxlbQ%3D%3D
Attaanti Ittaanti,Stellar,Ashes,https://www.youtube.com/watch?v=wH3JmLBOnMU&pp=ygUTQXNoZXMgU3RlbGxhciBBc2hlcw%3D%3D
Attantode,Baba Sehgal,Adhurs,https://www.youtube.com/watch?v=XkecoM7hPY0&pp=ygUrQXNzYWxhYW0gVmFsZWt1bSAoQWR1cnMpIEJhYmEgU2VoZ2FsIEFkaHVycw%3D%3D
Attarintiki,Masked Wolf,Astronaut In The Ocean,https://www.youtube.com/watch?v=MEg-oqI9qmw&pp=ygU5QXN0cm9uYXV0IEluIFRoZSBPY2VhbiBNYXNrZWQgV29sZiBBc3Ryb25hdXQgSW4gVGhlIE9jZWFu
Attention,Vicetone,Astronomia,https://www.youtube.com/watch?v=iLBBRuVDOo4&pp=ygUeQXN0cm9ub21pYSBWaWNldG9uZSBBc3Ryb25vbWlh
Attu Nuvve,Harris Jayaraj,Surya S/o Krishnan (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=KcbmbnRX-nU&pp=ygVSQXRoZXkgTmFubmUgSGFycmlzIEpheWFyYWogU3VyeWEgUy9vIEtyaXNobmFuIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Atu Itu Ooguthu,Vishal Dadlani,Sarrainodu,https://www.youtube.com/watch?v=Pc_N1Sfw1IM&pp=ygUqQXRoaWxva2EgU3VuZGFyaSBWaXNoYWwgRGFkbGFuaSBTYXJyYWlub2R1
"Audio (feat. Sia, Diplo, and Labrinth)",IN SAINITY,Athmaphalam,https://www.youtube.com/watch?v=9SVknvQT2P8&pp=ygUiQXRobWFwaGFsYW0gSU4gU0FJTklUWSBBdGhtYXBoYWxhbQ%3D%3D
August Diaries,Squiid,Under The Stars,https://www.youtube.com/watch?v=yJnrm3P_iFc&pp=ygUjQXRtb3NwaGVyaWNhIFNxdWlpZCBVbmRlciBUaGUgU3RhcnM%3D
Aunanaa Kaadanaa,Jaxxtone,Atomic,https://www.youtube.com/watch?v=bgeB11YuZSM&pp=ygUWQXRvbWljIEpheHh0b25lIEF0b21pYw%3D%3D
Aunty Koothura,M.L.R. Karthikeyan,Pilla Nuvvu Leni Jeevitham,https://www.youtube.com/watch?v=CnxKJjUdWMs&pp=ygU8QXRvbyBJdG9vIEV0b28gTS5MLlIuIEthcnRoaWtleWFuIFBpbGxhIE51dnZ1IExlbmkgSmVldml0aGFt
Ava,Devi Sri Prasad,Khiladi,https://www.youtube.com/watch?v=aPuXVyh-Tj4&pp=ygUjQXR0YSBTdWRha2UgRGV2aSBTcmkgUHJhc2FkIEtoaWxhZGk%3D
Avunanavaa,Keerthana Sharma,Nenu Meeku Baaga Kavalsinavaadini,https://www.youtube.com/watch?v=CvqzeWp7_s8&pp=ygVEQXR0YWFudGkgSXR0YWFudGkgS2VlcnRoYW5hIFNoYXJtYSBOZW51IE1lZWt1IEJhYWdhIEthdmFsc2luYXZhYWRpbmk%3D
Avunanna Kaadanna,Ravi Varma,Desamudhuru,https://www.youtube.com/watch?v=cbaY37spXDc&pp=ygUgQXR0YW50b2RlIFJhdmkgVmFybWEgRGVzYW11ZGh1cnU%3D
"Awesome (From ""Aadavallu Meeku Joharlu"")",Hariharan,Okkadu,https://www.youtube.com/watch?v=9J-0pEEfWxQ&pp=ygUcQXR0YXJpbnRpa2kgSGFyaWhhcmFuIE9ra2FkdQ%3D%3D
Aww Tuzo,Hariharan,Okkadu (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=9J-0pEEfWxQ&pp=ygVBQXR0YXJpbnRpa2kgSGFyaWhhcmFuIE9ra2FkdSAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
Ayo Girl (Fayahh Beat) [feat. Rema],Charlie Puth,Voicenotes,https://www.youtube.com/watch?v=C52JuoJH5go&pp=ygUhQXR0ZW50aW9uIENoYXJsaWUgUHV0aCBWb2ljZW5vdGVz
Ayyo Ayyo,Neha Bhasin,Current,https://www.youtube.com/watch?v=DBTOvHKRgZ4&pp=ygUeQXR0dSBOdXZ2ZSBOZWhhIEJoYXNpbiBDdXJyZW50
Baagundi Kada,Mickey J. Meyer,Life Is Beautiful,https://www.youtube.com/watch?v=8nmoFz_3qrk&pp=ygUxQXR1IEl0dSBPb2d1dGh1IE1pY2tleSBKLiBNZXllciBMaWZlIElzIEJlYXV0aWZ1bA%3D%3D
Baaki Baatein Peene Baad (Shots) (feat. Badshah),Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD",https://www.youtube.com/watch?v=bXwJHdpwtvs&pp=ygVPQXVkaW8gKGZlYXQuIFNpYSwgRGlwbG8sIGFuZCBMYWJyaW50aCkgU2lhIExBQlJJTlRILCBTSUEgJiBESVBMTyBQUkVTRU5ULi4uIExTRA%3D%3D
Baaraat,DHARIA,August Diaries,https://www.youtube.com/watch?v=wdo06KHFDVA&pp=ygUkQXVndXN0IERpYXJpZXMgREhBUklBIEF1Z3VzdCBEaWFyaWVz
Baavochhadu - Telugu,Thaman S,Jawaan (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=oTcVuH75yJs&pp=ygVFQXVuYW5hYSBLYWFkYW5hYSBUaGFtYW4gUyBKYXdhYW4gKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
Baby Doll,S. P. Balasubrahmanyam,Bavagaru Bagunnara,https://www.youtube.com/watch?v=35hiSAACQYU&pp=ygU4QXVudHkgS29vdGh1cmEgUy4gUC4gQmFsYXN1YnJhaG1hbnlhbSBCYXZhZ2FydSBCYWd1bm5hcmE%3D
Baby He Loves You,Underdog,Ava,https://www.youtube.com/watch?v=txxfUOAdfsY&pp=ygUQQXZhIFVuZGVyZG9nIEF2YQ%3D%3D
Baby Oh Baby,Leon James,"Avunanavaa (From ""Ori Devuda"")",https://www.youtube.com/watch?v=abgPbcJ3VeE&pp=ygU0QXZ1bmFuYXZhYSBMZW9uIEphbWVzIEF2dW5hbmF2YWEgKEZyb20gIk9yaSBEZXZ1ZGEiKQ%3D%3D
Baby Touch Me Now,Dennis Norton,Mayalo,https://www.youtube.com/watch?v=kUboJI358L4&pp=ygUmQXZ1bmFubmEgS2FhZGFubmEgRGVubmlzIE5vcnRvbiBNYXlhbG8%3D
Baby U Gonna Miss Me,Sagar,"Awesome (From ""Aadavallu Meeku Joharlu"")",https://www.youtube.com/watch?v=PJUB592DkHY&pp=ygVXQXdlc29tZSAoRnJvbSAiQWFkYXZhbGx1IE1lZWt1IEpvaGFybHUiKSBTYWdhciBBd2Vzb21lIChGcm9tICJBYWRhdmFsbHUgTWVla3UgSm9oYXJsdSIp
Bachna Ae Hasinon Lo Main Aa Gaya,Neha Bhasin,No 1 Nenokkadine,https://www.youtube.com/watch?v=E6g6VVX5in0&pp=ygUlQXd3IFR1em8gTmVoYSBCaGFzaW4gTm8gMSBOZW5va2thZGluZQ%3D%3D
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Robinson,Ayo Girl (Fayahh Beat) [feat. Rema],https://www.youtube.com/watch?v=JrcWrdRy3uE&pp=ygVQQXlvIEdpcmwgKEZheWFoaCBCZWF0KSBbZmVhdC4gUmVtYV0gUm9iaW5zb24gQXlvIEdpcmwgKEZheWFoaCBCZWF0KSBbZmVhdC4gUmVtYV0%3D
Bad Blood,Ranjith Govind,Oopiri,https://www.youtube.com/watch?v=K-chUuLR6MI&pp=ygUfQXl5byBBeXlvIFJhbmppdGggR292aW5kIE9vcGlyaQ%3D%3D
Bad boy,M. M. Keeravaani,Jayamma Panchayathi,https://www.youtube.com/watch?v=ku2EdUqcK2Y&pp=ygUyQmFhZ3VuZGkgS2FkYSBNLiBNLiBLZWVyYXZhYW5pIEpheWFtbWEgUGFuY2hheWF0aGk%3D
Bad Boy (feat. Luana Kiara),Arjun Kanungo,Baaki Baatein Peene Baad (Shots) (feat. Badshah),https://www.youtube.com/watch?v=eWjGh61Gacg&pp=ygVvQmFha2kgQmFhdGVpbiBQZWVuZSBCYWFkIChTaG90cykgKGZlYXQuIEJhZHNoYWgpIEFyanVuIEthbnVuZ28gQmFha2kgQmFhdGVpbiBQZWVuZSBCYWFkIChTaG90cykgKGZlYXQuIEJhZHNoYWgp
Bad Boys,Ritviz,Baaraat,https://www.youtube.com/watch?v=25s_TeRqyHg&pp=ygUWQmFhcmFhdCBSaXR2aXogQmFhcmFhdA%3D%3D
Bad Boyz,Aditi Bhavaraju,Palasa 1978,https://www.youtube.com/watch?v=igosFbszNHc&pp=ygUwQmFhdm9jaGhhZHUgLSBUZWx1Z3UgQWRpdGkgQmhhdmFyYWp1IFBhbGFzYSAxOTc4
bad guy,Anurag Kulkarni,Hyper,https://www.youtube.com/watch?v=dXXUem_dFiU&pp=ygUfQmFieSBEb2xsIEFudXJhZyBLdWxrYXJuaSBIeXBlcg%3D%3D
Bad Liar,Meet Bros Anjjan,Ragini Mms 2,https://www.youtube.com/watch?v=yP9KiFTyBks&pp=ygUnQmFieSBEb2xsIE1lZXQgQnJvcyBBbmpqYW4gUmFnaW5pIE1tcyAy
Bad Luck Sakhi,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=lwz5bMN8jX8&pp=ygVQQmFieSBIZSBMb3ZlcyBZb3UgRGV2aSBTcmkgUHJhc2FkIEFhcnlhIC0gMiAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
Bad Romance,Anurag Kulkarni,Maestro,https://www.youtube.com/watch?v=KId2oaFd3Fs&pp=ygUkQmFieSBPaCBCYWJ5IEFudXJhZyBLdWxrYXJuaSBNYWVzdHJv
Bade Acche Lagte Hai - Unplugged Version,Sharvi Yadav,V,https://www.youtube.com/watch?v=VrrvVuCP0pE&pp=ygUgQmFieSBUb3VjaCBNZSBOb3cgU2hhcnZpIFlhZGF2IFY%3D
Badhulu Thochanai,Sagar,Kumari 21 F,https://www.youtube.com/watch?v=SAAjwmoRzAM&pp=ygUmQmFieSBVIEdvbm5hIE1pc3MgTWUgU2FnYXIgS3VtYXJpIDIxIEY%3D
"Badri Ki Dulhania (Title Track) [From ""Badrinath Ki Dulhania""]",Kishore Kumar,Hum Kisise Kum Naheen,https://www.youtube.com/watch?v=bh2O4oyB1UM&pp=ygVFQmFjaG5hIEFlIEhhc2lub24gTG8gTWFpbiBBYSBHYXlhIEtpc2hvcmUgS3VtYXIgSHVtIEtpc2lzZSBLdW0gTmFoZWVu
Badtameez Dil,Selena Gomez,Back To You (From 13 Reasons Why – Season 2 Soundtrack),https://www.youtube.com/watch?v=r3pg89Sinik&pp=ygWAAUJhY2sgVG8gWW91IC0gRnJvbSAxMyBSZWFzb25zIFdoeSDigJMgU2Vhc29uIDIgU291bmR0cmFjayBTZWxlbmEgR29tZXogQmFjayBUbyBZb3UgKEZyb20gMTMgUmVhc29ucyBXaHkg4oCTIFNlYXNvbiAyIFNvdW5kdHJhY2sp
Baga Baga,Taylor Swift,Bad Blood,https://www.youtube.com/watch?v=QcIy9NiNbmo&pp=ygUgQmFkIEJsb29kIFRheWxvciBTd2lmdCBCYWQgQmxvb2Q%3D
Bagundammo,Marwa Loud,Loud,https://www.youtube.com/watch?v=JIoj1RYvz1Y&pp=ygUXQmFkIGJveSBNYXJ3YSBMb3VkIExvdWQ%3D
Bagundhey,Badshah,Saaho,https://www.youtube.com/watch?v=-wv0yyoGYLI&pp=ygUVQmFkIEJveSBCYWRzaGFoIFNhYWhv
Baguntundhi Nuvvu Navvithe,Raaban,Bad Boy (feat. Luana Kiara),https://www.youtube.com/watch?v=WCTjFHyvEaM&pp=ygU-QmFkIEJveSAoZmVhdC4gTHVhbmEgS2lhcmEpIFJhYWJhbiBCYWQgQm95IChmZWF0LiBMdWFuYSBLaWFyYSk%3D
"Baguntundhi Nuvvu Navvithe (From ""Atithi Devobhava"")",INNA,Inna,https://www.youtube.com/watch?v=6ttobrfMnyQ&pp=ygUSQmFkIEJveXMgSU5OQSBJbm5h
Bahara,Priya Hemesh,Businessman (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=ZhaGj7AW4To&pp=ygVGQmFkIEJveXogUHJpeWEgSGVtZXNoIEJ1c2luZXNzbWFuIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Baitikochi Chuste,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",https://www.youtube.com/watch?v=HUHC9tYz8ik&pp=ygU-YmFkIGd1eSBCaWxsaWUgRWlsaXNoIFdIRU4gV0UgQUxMIEZBTEwgQVNMRUVQLCBXSEVSRSBETyBXRSBHTz8%3D
Balam Pichkari,Imagine Dragons,Origins (Deluxe),https://www.youtube.com/watch?v=I-QfPUz1es8&pp=ygUpQmFkIExpYXIgSW1hZ2luZSBEcmFnb25zIE9yaWdpbnMgKERlbHV4ZSk%3D
Balega Tagilavey Bangaram,Haripriya,Good Luck Sakhi,https://www.youtube.com/watch?v=N7-wyhRcNTw&pp=ygUoQmFkIEx1Y2sgU2FraGkgSGFyaXByaXlhIEdvb2QgTHVjayBTYWtoaQ%3D%3D
Bammalu Bammalluuu,Lady Gaga,The Fame Monster (Deluxe Edition),https://www.youtube.com/watch?v=lQqAIqbdENU&pp=ygU3QmFkIFJvbWFuY2UgTGFkeSBHYWdhIFRoZSBGYW1lIE1vbnN0ZXIgKERlbHV4ZSBFZGl0aW9uKQ%3D%3D
Bandit (with YoungBoy Never Broke Again),Ashish Khandal,Bade Acche Lagte Hai (Unplugged Version),https://www.youtube.com/watch?v=bcZWG4E_9kQ&pp=ygVgQmFkZSBBY2NoZSBMYWd0ZSBIYWkgLSBVbnBsdWdnZWQgVmVyc2lvbiBBc2hpc2ggS2hhbmRhbCBCYWRlIEFjY2hlIExhZ3RlIEhhaSAoVW5wbHVnZ2VkIFZlcnNpb24p
Bang Bang,Karthik,Mr Perfect,https://www.youtube.com/watch?v=YMmzolJNjOM&pp=ygUkQmFkaHVsdSBUaG9jaGFuYWkgS2FydGhpayBNciBQZXJmZWN0
Bang Bang Bang,Dev Negi,Best Of Neha Kakkar,https://www.youtube.com/watch?v=IA_C9vR1xyA&pp=ygVbQmFkcmkgS2kgRHVsaGFuaWEgKFRpdGxlIFRyYWNrKSBbRnJvbSAiQmFkcmluYXRoIEtpIER1bGhhbmlhIl0gRGV2IE5lZ2kgQmVzdCBPZiBOZWhhIEtha2thcg%3D%3D
Bang Bang Bangkok,Pritam,Yeh Jawaani Hai Deewani,https://www.youtube.com/watch?v=II2EO3Nw4m0&pp=ygUsQmFkdGFtZWV6IERpbCBQcml0YW0gWWVoIEphd2FhbmkgSGFpIERlZXdhbmk%3D
Bangala Kathamulo,Shankar Mahadevan,Munna (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=2f5PmXcmBbY&pp=ygVGQmFnYSBCYWdhIFNoYW5rYXIgTWFoYWRldmFuIE11bm5hIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
